Pct-Contest-Candidate totals for horry
     26 0108 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
     15 0108 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      5 0108 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    965 0108 Commissioner_of_Agriculture Hugh_Weathers 
    387 0108 Commissioner_of_Agriculture Tom_E_Elliott 
    424 0108 Comptroller_General Robert_Barber 
      1 0108 Comptroller_General W/I_CARL_BOHLER 
    932 0108 Comptroller_General Richard_A_Eckstrom 
    991 0108 County_Council_Chairman Tom_Rice 
      1 0108 County_Council_Chairman W/I_MIKEY_MOUSE 
    374 0108 County_Council_Chairman Vincent_Lehotsky 
    907 0108 Governor Nikki_R_Haley 
      1 0108 Governor W/I_CARL_BOHLER 
    471 0108 Governor Vincent_A_Sheheen 
      9 0108 Governor Morgan_Bruce_Reeves 
     13 0108 Governor Morgan_Bruce_Reeves  
   1097 0108 HSE0106_State_House_of_Representatives_D Nelson_Hardwick 
      1 0108 HSE0106_State_House_of_Representatives_D W/I_CARL_BOHLER 
      1 0108 HSE0106_State_House_of_Representatives_D W/I_RUSSELL_GREENE 
      1 0108 HSE0106_State_House_of_Representatives_D W/I_WILLIAM_HURSTON 
    936 0108 Lieutenant_Governor Ken_Ard 
    427 0108 Lieutenant_Governor Ashley_Cooper 
      1 0108 Lieutenant_Governor W/I_CARL_BOHLER 
      1 0108 Probate_Judge W/I_TOM_RICE 
      1 0108 Probate_Judge W/I_CARL_BOHLER 
   1089 0108 Probate_Judge Deirdre_W_Edmonds 
    418 0108 Public_Transportation_Referendum No 
    899 0108 Public_Transportation_Referendum Yes 
      5 0108 STRAIGHT_PARTY Green 
    188 0108 STRAIGHT_PARTY Democratic 
    508 0108 STRAIGHT_PARTY Republican 
      2 0108 STRAIGHT_PARTY Libertarian 
     15 0108 STRAIGHT_PARTY Independence 
      1 0108 STRAIGHT_PARTY United_Citizens 
      1 0108 STRAIGHT_PARTY Working_Families 
    980 0108 Secretary_of_State Mark_Hammond 
    386 0108 Secretary_of_State Marjorie_L_Johnson 
      1 0108 Soil__and_Water_District_Commission W/I_L 
      1 0108 Soil__and_Water_District_Commission W/I_>LEWIS 
    573 0108 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0108 Soil__and_Water_District_Commission W/I_>CARL_BOHLER 
      1 0108 Soil__and_Water_District_Commission W/I_GREG_JOHNSON 
      1 0108 Soil__and_Water_District_Commission W/I_JEFF_THOMPSON 
    625 0108 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0108 Soil__and_Water_District_Commission W/I_JOHN_EDWARD_REIFSNIDER 
      1 0108 Solicitor_Circuit_15 W/I_SCOTT 
   1111 0108 Solicitor_Circuit_15 Greg_Hembree 
      1 0108 Solicitor_Circuit_15 W/I_BOB_PULLMAN 
      1 0108 Solicitor_Circuit_15 W/I_CARL_BOHLER 
    905 0108 State_Superintendent_of_Education Mick_Zais 
     37 0108 State_Superintendent_of_Education Tim_Moultrie 
     23 0108 State_Superintendent_of_Education Tony_Fayyazi 
     31 0108 State_Superintendent_of_Education Doretha_A_Bull 
    371 0108 State_Superintendent_of_Education Frank_Holleman 
   1070 0108 State_Treasurer Curtis_Loftis 
      1 0108 State_Treasurer W/I_MARTHACARR 
      1 0108 State_Treasurer W/I_MICK_JAGGER 
      1 0108 State_Treasurer W/I_PAUL_JARVIS 
      1 0108 State_Treasurer W/I_HENRY_WINKLER 
      1 0108 State_Treasurer W/I_JOSEPH_SANTOS 
      1 0108 U.S._Senate W/I_NONE 
    967 0108 U.S._Senate Jim_DeMint 
    168 0108 U.S._Senate Tom_Clements 
    232 0108 U.S._Senate Alvin_M_Greene 
      8 0108 U.S._Senate W/I_NATHALIE_DUPREE 
      1 0109 Adjutant_General W/I_MICKEY 
    652 0109 Adjutant_General Bob_Livingston 
      1 0109 Adjutant_General W/I_TOM__BIELLI 
      1 0109 Adjutant_General W/I_KIM_MITCHELL 
      1 0109 Adjutant_General W/I_DEANE_HOFFMAN 
      1 0109 Adjutant_General W/I_PAYTON_HELEINE 
     75 0109 Amendment_1 No 
    710 0109 Amendment_1 Yes 
     94 0109 Amendment_2 No 
    682 0109 Amendment_2 Yes 
    220 0109 Amendment_3 No 
    552 0109 Amendment_3 Yes 
    191 0109 Amendment_4 No 
    566 0109 Amendment_4 Yes 
    533 0109 Attorney_General Alan_Wilson 
     21 0109 Attorney_General Leslie_Minerd 
    232 0109 Attorney_General Matthew_Richardson 
    612 0109 Board_of_Education_Chairman Will_Garland 
    159 0109 Board_of_Education_Chairman Subhash_C_Saxena 
     14 0109 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    579 0109 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     11 0109 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    145 0109 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     16 0109 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
     12 0109 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      4 0109 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    564 0109 Commissioner_of_Agriculture Hugh_Weathers 
    207 0109 Commissioner_of_Agriculture Tom_E_Elliott 
    219 0109 Comptroller_General Robert_Barber 
    560 0109 Comptroller_General Richard_A_Eckstrom 
    585 0109 County_Council_Chairman Tom_Rice 
    189 0109 County_Council_Chairman Vincent_Lehotsky 
    547 0109 Governor Nikki_R_Haley 
    236 0109 Governor Vincent_A_Sheheen 
      1 0109 Governor W/I_LYNN_M_FRIEBEL 
      2 0109 Governor Morgan_Bruce_Reeves 
      7 0109 Governor Morgan_Bruce_Reeves  
      1 0109 HSE0106_State_House_of_Representatives_D W/I_R 
      1 0109 HSE0106_State_House_of_Representatives_D W/I_TOM_BIELLI 
    664 0109 HSE0106_State_House_of_Representatives_D Nelson_Hardwick 
      1 0109 HSE0106_State_House_of_Representatives_D W/I_KEVIN_BETTS 
      1 0109 HSE0106_State_House_of_Representatives_D W/I_KIM_MITCHELL 
      1 0109 HSE0106_State_House_of_Representatives_D W/I_MICKEY_MOUSE 
      1 0109 HSE0106_State_House_of_Representatives_D W/I_BAMBI_BULLARD 
      1 0109 HSE0106_State_House_of_Representatives_D W/I_DEANE_HOFFMAN 
    561 0109 Lieutenant_Governor Ken_Ard 
    221 0109 Lieutenant_Governor Ashley_Cooper 
      1 0109 Lieutenant_Governor W/I_ELBERT_SMITH 
      1 0109 Probate_Judge W/I_R 
      1 0109 Probate_Judge W/I_LETA_PERET 
      1 0109 Probate_Judge W/I_TOM_BIELLI 
      1 0109 Probate_Judge W/I_KIM_MITCHELL 
    674 0109 Probate_Judge Deirdre_W_Edmonds 
      1 0109 Probate_Judge W/I_DEANE_HOFFMAN 
    247 0109 Public_Transportation_Referendum No 
    512 0109 Public_Transportation_Referendum Yes 
      1 0109 STRAIGHT_PARTY Green 
     63 0109 STRAIGHT_PARTY Democratic 
    287 0109 STRAIGHT_PARTY Republican 
      1 0109 STRAIGHT_PARTY Libertarian 
     14 0109 STRAIGHT_PARTY Independence 
      2 0109 STRAIGHT_PARTY United_Citizens 
      1 0109 STRAIGHT_PARTY Working_Families 
    587 0109 Secretary_of_State Mark_Hammond 
    190 0109 Secretary_of_State Marjorie_L_Johnson 
    407 0109 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0109 Soil__and_Water_District_Commission W/I_JON_PERET 
      1 0109 Soil__and_Water_District_Commission W/I_ROB_GULLION 
      1 0109 Soil__and_Water_District_Commission W/I_HAROLD_HODGES 
      1 0109 Soil__and_Water_District_Commission W/I_>TERESA_GULLION 
    430 0109 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0109 Solicitor_Circuit_15 W/I_MICKEY 
    667 0109 Solicitor_Circuit_15 Greg_Hembree 
      1 0109 Solicitor_Circuit_15 W/I_ERICK_LEE 
      1 0109 Solicitor_Circuit_15 W/I_TOM__BIELLI 
      1 0109 Solicitor_Circuit_15 W/I_KIM_MITCHELL 
      1 0109 Solicitor_Circuit_15 W/I_DEANE_HOFFMAN 
      1 0109 Solicitor_Circuit_15 W/I_DORA_THE_EXPLORER 
    544 0109 State_Superintendent_of_Education Mick_Zais 
     20 0109 State_Superintendent_of_Education Tim_Moultrie 
     24 0109 State_Superintendent_of_Education Tony_Fayyazi 
     18 0109 State_Superintendent_of_Education Doretha_A_Bull 
    171 0109 State_Superintendent_of_Education Frank_Holleman 
      1 0109 State_Treasurer W/I_MICKEY 
    656 0109 State_Treasurer Curtis_Loftis 
      1 0109 State_Treasurer W/I_TOM_BIELLI 
      1 0109 State_Treasurer W/I_KIM_MITCHELL 
      1 0109 State_Treasurer W/I_DEANE_HOFFMAN 
      1 0109 State_Treasurer W/I_PAYTON_HELEINE 
    579 0109 U.S._Senate Jim_DeMint 
     83 0109 U.S._Senate Tom_Clements 
    104 0109 U.S._Senate Alvin_M_Greene 
      3 0109 U.S._Senate W/I_NATHALIE_DUPREE 
    553 0110 Adjutant_General Bob_Livingston 
      1 0110 Adjutant_General W/I_MIKE_JOHNSON 
      1 0110 Adjutant_General W/I_DAVID_PEARSON 
      1 0110 Adjutant_General W/I_THOMAS_SCHOLL 
     66 0110 Amendment_1 No 
    622 0110 Amendment_1 Yes 
     91 0110 Amendment_2 No 
    599 0110 Amendment_2 Yes 
    227 0110 Amendment_3 No 
    454 0110 Amendment_3 Yes 
    201 0110 Amendment_4 No 
    479 0110 Amendment_4 Yes 
    446 0110 Attorney_General Alan_Wilson 
     13 0110 Attorney_General Leslie_Minerd 
    236 0110 Attorney_General Matthew_Richardson 
    496 0110 Board_of_Education_Chairman Will_Garland 
    193 0110 Board_of_Education_Chairman Subhash_C_Saxena 
     11 0110 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    486 0110 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      6 0110 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    169 0110 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      9 0110 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
     10 0110 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      2 0110 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    482 0110 Commissioner_of_Agriculture Hugh_Weathers 
    207 0110 Commissioner_of_Agriculture Tom_E_Elliott 
    215 0110 Comptroller_General Robert_Barber 
    476 0110 Comptroller_General Richard_A_Eckstrom 
    493 0110 County_Council_Chairman Tom_Rice 
    198 0110 County_Council_Chairman Vincent_Lehotsky 
      1 0110 County_Council_Chairman W/I_E.ROY.WILLIAMSON 
    460 0110 Governor Nikki_R_Haley 
      1 0110 Governor W/I_ANYONE_ELSE 
      1 0110 Governor W/I_GARY_CONNELL 
    231 0110 Governor Vincent_A_Sheheen 
      4 0110 Governor Morgan_Bruce_Reeves 
      1 0110 Governor W/I_BILLY_R._MARTIN 
      6 0110 Governor Morgan_Bruce_Reeves  
    563 0110 HSE0105_State_House_of_Representatives_D George_M_Hearn 
      1 0110 HSE0105_State_House_of_Representatives_D W/I_MIKE_JOHNSON 
      1 0110 HSE0105_State_House_of_Representatives_D W/I_THOMAS_SCHOLL 
      1 0110 HSE0105_State_House_of_Representatives_D W/I_CASEY_GUSKIEWICZ 
    469 0110 Lieutenant_Governor Ken_Ard 
    219 0110 Lieutenant_Governor Ashley_Cooper 
      1 0110 Lieutenant_Governor W/I_JENNIFER_PATTERSON 
      1 0110 Probate_Judge W/I_MIKE_JOHNSON 
    560 0110 Probate_Judge Deirdre_W_Edmonds 
      1 0110 Probate_Judge W/I_THOMAS_SCHOLL 
    300 0110 Public_Transportation_Referendum No 
    391 0110 Public_Transportation_Referendum Yes 
    492 0110 SCH0003_Board_of_Education_District_3 Joe_Defeo 
    198 0110 SCH0003_Board_of_Education_District_3 Johnny_Evans 
      1 0110 SCH0003_Board_of_Education_District_3 W/I_GARY_CONNELL 
      2 0110 STRAIGHT_PARTY Green 
     85 0110 STRAIGHT_PARTY Democratic 
    214 0110 STRAIGHT_PARTY Republican 
      2 0110 STRAIGHT_PARTY Libertarian 
      6 0110 STRAIGHT_PARTY Independence 
      4 0110 STRAIGHT_PARTY Working_Families 
    503 0110 Secretary_of_State Mark_Hammond 
    185 0110 Secretary_of_State Marjorie_L_Johnson 
    340 0110 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0110 Soil__and_Water_District_Commission W/I_KEVIN_ENGELMAN 
    348 0110 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0110 Soil__and_Water_District_Commission W/I_E.ROY_WILLIAMSON 
      1 0110 Soil__and_Water_District_Commission W/I_JERIMIAH_ROCKHILL 
    568 0110 Solicitor_Circuit_15 Greg_Hembree 
      1 0110 Solicitor_Circuit_15 W/I_MIKE_JOHNSON 
      1 0110 Solicitor_Circuit_15 W/I_THOMAS_SCHOLL 
    444 0110 State_Superintendent_of_Education Mick_Zais 
     29 0110 State_Superintendent_of_Education Tim_Moultrie 
     22 0110 State_Superintendent_of_Education Tony_Fayyazi 
     17 0110 State_Superintendent_of_Education Doretha_A_Bull 
    176 0110 State_Superintendent_of_Education Frank_Holleman 
    561 0110 State_Treasurer Curtis_Loftis 
      1 0110 State_Treasurer W/I_CALE_YARBORO 
      1 0110 State_Treasurer W/I_THOMAS_SCHOLL 
    495 0110 U.S._Senate Jim_DeMint 
      1 0110 U.S._Senate W/I_DUPREE 
     59 0110 U.S._Senate Tom_Clements 
    136 0110 U.S._Senate Alvin_M_Greene 
      1 0110 U.S._Senate W/I_NATHALIE_DUPREE 
    315 0111 Adjutant_General Bob_Livingston 
      1 0111 Adjutant_General W/I_RODDY_PIPER 
      1 0111 Adjutant_General W/I_TAB_MERRITT 
      1 0111 Adjutant_General W/I_JO_ANNE_STONE 
      1 0111 Adjutant_General W/I_TIMOTHY_DUGAN 
      1 0111 Adjutant_General W/I_DENNIS_KUCINICH 
     37 0111 Amendment_1 No 
    357 0111 Amendment_1 Yes 
     46 0111 Amendment_2 No 
    346 0111 Amendment_2 Yes 
    115 0111 Amendment_3 No 
    273 0111 Amendment_3 Yes 
     95 0111 Amendment_4 No 
    283 0111 Amendment_4 Yes 
    260 0111 Attorney_General Alan_Wilson 
     11 0111 Attorney_General Leslie_Minerd 
    120 0111 Attorney_General Matthew_Richardson 
    301 0111 Board_of_Education_Chairman Will_Garland 
     78 0111 Board_of_Education_Chairman Subhash_C_Saxena 
      3 0111 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    303 0111 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      3 0111 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     66 0111 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      8 0111 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      7 0111 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
    294 0111 Commissioner_of_Agriculture Hugh_Weathers 
     90 0111 Commissioner_of_Agriculture Tom_E_Elliott 
     96 0111 Comptroller_General Robert_Barber 
    289 0111 Comptroller_General Richard_A_Eckstrom 
    313 0111 County_Council_Chairman Tom_Rice 
      1 0111 County_Council_Chairman W/I_NOT_RICE 
     76 0111 County_Council_Chairman Vincent_Lehotsky 
      1 0111 County_Council_Chairman W/I_HOWARD_BARNARD 
    277 0111 Governor Nikki_R_Haley 
    112 0111 Governor Vincent_A_Sheheen 
      2 0111 Governor Morgan_Bruce_Reeves 
      4 0111 Governor Morgan_Bruce_Reeves  
      1 0111 HSE0105_State_House_of_Representatives_D W/I_RIC_FLAIR 
    324 0111 HSE0105_State_House_of_Representatives_D George_M_Hearn 
      1 0111 HSE0105_State_House_of_Representatives_D W/I_TODD_MERRITT 
      1 0111 HSE0105_State_House_of_Representatives_D W/I_JO_ANNE_STONE 
      1 0111 HSE0105_State_House_of_Representatives_D W/I_TIMOTHY_DUGAN 
      1 0111 HSE0105_State_House_of_Representatives_D W/I_DENNIS_KUCINICH 
    283 0111 Lieutenant_Governor Ken_Ard 
    104 0111 Lieutenant_Governor Ashley_Cooper 
      1 0111 Probate_Judge W/I_A_DEMOCRAT 
    321 0111 Probate_Judge Deirdre_W_Edmonds 
      1 0111 Probate_Judge W/I_JO_ANNE_STONE 
      1 0111 Probate_Judge W/I_STEVEN_COLBERT 
      1 0111 Probate_Judge W/I_DENNIS_KUCINICH 
    145 0111 Public_Transportation_Referendum No 
    241 0111 Public_Transportation_Referendum Yes 
    296 0111 SCH0003_Board_of_Education_District_3 Joe_Defeo 
     87 0111 SCH0003_Board_of_Education_District_3 Johnny_Evans 
     42 0111 STRAIGHT_PARTY Democratic 
    142 0111 STRAIGHT_PARTY Republican 
      2 0111 STRAIGHT_PARTY Libertarian 
      7 0111 STRAIGHT_PARTY Independence 
      1 0111 STRAIGHT_PARTY Working_Families 
    292 0111 Secretary_of_State Mark_Hammond 
     91 0111 Secretary_of_State Marjorie_L_Johnson 
    173 0111 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0111 Soil__and_Water_District_Commission W/I_STEVE_ELIAS 
      1 0111 Soil__and_Water_District_Commission W/I_TAB_MERRITT 
    182 0111 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    328 0111 Solicitor_Circuit_15 Greg_Hembree 
      1 0111 Solicitor_Circuit_15 W/I_ANY_DEMOCRAT 
      1 0111 Solicitor_Circuit_15 W/I_JO_ANNE_STONE 
      1 0111 Solicitor_Circuit_15 W/I_TIMOTHY_DUGAN 
      1 0111 Solicitor_Circuit_15 W/I_DENNIS_KUCINICH 
    268 0111 State_Superintendent_of_Education Mick_Zais 
     18 0111 State_Superintendent_of_Education Tim_Moultrie 
      7 0111 State_Superintendent_of_Education Tony_Fayyazi 
      6 0111 State_Superintendent_of_Education Doretha_A_Bull 
     84 0111 State_Superintendent_of_Education Frank_Holleman 
    322 0111 State_Treasurer Curtis_Loftis 
      1 0111 State_Treasurer W/I_DR._ABORTION 
      1 0111 State_Treasurer W/I_JO_ANNE_STONE 
      1 0111 State_Treasurer W/I_STEVEN_COLBERT 
      1 0111 State_Treasurer W/I_DENNIS_KUCINICH 
    295 0111 U.S._Senate Jim_DeMint 
      1 0111 U.S._Senate W/I_DUPREE 
     35 0111 U.S._Senate Tom_Clements 
      1 0111 U.S._Senate W/I_D.TRUBICA 
     54 0111 U.S._Senate Alvin_M_Greene 
      1 0111 U.S._Senate W/I_NATALIE_DUPREE 
      1 0111 U.S._Senate W/I_NATHALIE_DUPREE 
    247 0112 Adjutant_General Bob_Livingston 
     16 0112 Amendment_1 No 
    270 0112 Amendment_1 Yes 
     58 0112 Amendment_2 No 
    228 0112 Amendment_2 Yes 
    116 0112 Amendment_3 No 
    164 0112 Amendment_3 Yes 
    109 0112 Amendment_4 No 
    171 0112 Amendment_4 Yes 
    205 0112 Attorney_General Alan_Wilson 
      8 0112 Attorney_General Leslie_Minerd 
     72 0112 Attorney_General Matthew_Richardson 
      1 0112 Board_of_Education_Chairman W/I_NORTON 
    227 0112 Board_of_Education_Chairman Will_Garland 
     52 0112 Board_of_Education_Chairman Subhash_C_Saxena 
    144 0112 CCL0011_County_Council_District_11 Al_Allen 
    127 0112 CCL0011_County_Council_District_11 R_A_Johnson 
      4 0112 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    224 0112 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      6 0112 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     41 0112 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      5 0112 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      1 0112 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      1 0112 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    229 0112 Commissioner_of_Agriculture Hugh_Weathers 
     52 0112 Commissioner_of_Agriculture Tom_E_Elliott 
     62 0112 Comptroller_General Robert_Barber 
    221 0112 Comptroller_General Richard_A_Eckstrom 
    237 0112 County_Council_Chairman Tom_Rice 
     43 0112 County_Council_Chairman Vincent_Lehotsky 
    217 0112 Governor Nikki_R_Haley 
      1 0112 Governor W/I_WOODTNEDHAM 
     61 0112 Governor Vincent_A_Sheheen 
      2 0112 Governor Morgan_Bruce_Reeves 
      5 0112 Governor Morgan_Bruce_Reeves  
     55 0112 HSE0058_State_House_of_Representatives_D Butch_Johnson 
    227 0112 HSE0058_State_House_of_Representatives_D Liston_D_Barfield 
    218 0112 Lieutenant_Governor Ken_Ard 
     61 0112 Lieutenant_Governor Ashley_Cooper 
    262 0112 Probate_Judge Deirdre_W_Edmonds 
    181 0112 Public_Transportation_Referendum No 
    102 0112 Public_Transportation_Referendum Yes 
     18 0112 STRAIGHT_PARTY Democratic 
    108 0112 STRAIGHT_PARTY Republican 
      5 0112 STRAIGHT_PARTY Independence 
      1 0112 STRAIGHT_PARTY Working_Families 
    227 0112 Secretary_of_State Mark_Hammond 
     51 0112 Secretary_of_State Marjorie_L_Johnson 
    116 0112 Soil__and_Water_District_Commission Glenn_Winburn 
    155 0112 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
